0,-0.013079412,1.591200073,-1.002411621,3.683342934,0.071173561,1.604643433,-0.981108337,3.724995136,0.142364944,1.596263184,-1.101205078,4.504709721,-0.021320202,1.582999146,-1.013125,3.629962921,0.00182138,1.582561035,-1.113129639,3.753618002
1,-0.014213091,1.590639771,-1.00553186,3.681854486,0.070012383,1.604421021,-0.981910095,3.724258661,0.141863205,1.59643042,-1.102042969,4.503513813,-0.020502815,1.58317627,-1.014851929,3.630366087,0.001763679,1.582512695,-1.113700928,3.753473759
2,-0.014487963,1.590637817,-1.006353455,3.681514263,0.06893029,1.604292114,-0.982722961,3.72355938,0.141195526,1.596411377,-1.102843872,5.667554379,-0.019941872,1.583309937,-1.015981873,3.630595207,0.001785067,1.582430542,-1.113993774,3.753392696
3,-0.014851864,1.590437988,-1.007536926,3.680963993,0.068380447,1.604124756,-0.983147095,4.216949463,0.140647476,1.596489014,-1.103862183,5.665557384,-0.019071341,1.583527588,-1.017598022,3.482685804,0.001831384,1.582493164,-1.114546997,3.753228426
4,-0.015234506,1.59012561,-1.008632202,3.680437088,0.065720818,1.603836426,-0.985517883,3.721317053,0.138216385,1.59715564,-1.106192505,5.659274578,-0.018276718,1.583857666,-1.019278748,3.642037153,0.001874153,1.582516113,-1.115075195,3.753068924
5,-0.015599335,1.589937988,-1.009792297,3.679927111,0.065705788,1.603182983,-0.986132568,3.720840216,0.137372025,1.597374146,-1.106797363,5.657338619,-0.017642336,1.583978394,-1.020327148,3.674455643,0.001821935,1.58247937,-1.115635742,3.562746525
6,-0.015845665,1.589937256,-1.010582397,3.679602861,0.06488356,1.60303064,-0.98702124,3.720187902,0.136230057,1.597640259,-1.107629517,5.654741287,-0.016748549,1.584442505,-1.021957275,3.674410105,0.001864361,1.582547485,-1.116062378,3.752774239
7,-0.016188545,1.589853516,-1.011639404,3.67914629,0.064088249,1.602674805,-0.987785461,3.719555855,0.135552719,1.597764038,-1.108094849,5.653301239,-0.015850166,1.584913452,-1.023530396,3.674372673,0.00205094,1.58266333,-1.1167052,3.562477589
8,-0.016431448,1.589862183,-1.012436768,3.678816557,0.063430126,1.602464844,-0.988644531,3.718984604,0.134473862,1.597959351,-1.108776611,5.651131153,-0.015222404,1.585134277,-1.024504761,3.674361706,0.002129586,1.58270813,-1.117103882,3.75249052
9,-0.016729874,1.58969751,-1.013539368,3.678327322,0.062747913,1.602272827,-0.989457031,3.718415499,0.133403091,1.598156738,-1.109449219,5.649071217,-0.014253073,1.585588867,-1.026054565,3.674350262,0.002279597,1.582672485,-1.117805542,3.752306223
10,-0.017067955,1.589509766,-1.014656555,3.677825451,0.0622342,1.602153687,-0.99019812,4.207520008,0.132779984,1.59806958,-1.109703003,5.648229599,-0.013247235,1.586035645,-1.027529175,3.642281771,0.002478837,1.582637451,-1.118521973,3.75210166
11,-0.017282244,1.589514404,-1.015448914,3.677519798,0.061600216,1.601859131,-0.990799866,3.717436552,0.131752747,1.598004517,-1.110236206,5.350728989,-0.012650309,1.586148682,-1.028492554,3.67437458,0.002624175,1.582613037,-1.118980347,3.751971483
12,-0.017539497,1.589436157,-1.016601257,3.677070856,0.060949921,1.601627441,-0.99164801,3.716869831,0.131139099,1.597981445,-1.110560913,5.645693779,-0.011671078,1.586483154,-1.029877563,3.674404144,0.002748736,1.582846436,-1.119845703,3.751762867
13,-0.017733776,1.589358032,-1.017343689,3.645028353,0.060352997,1.601524536,-0.992531128,3.716343641,0.129847198,1.598109009,-1.111175415,4.034823895,-0.010692577,1.586873047,-1.031179932,3.483357668,0.003062628,1.582786377,-1.120512451,3.751554251
14,-0.018070349,1.589205566,-1.018347534,3.676323891,0.059760281,1.601303589,-0.993291382,3.715830088,0.128818375,1.598098267,-1.111637939,4.033967972,-0.010084404,1.587010498,-1.031939331,3.483383656,0.003235986,1.582832397,-1.121279419,3.751320601
15,-0.018377377,1.589053223,-1.019391174,3.675858498,0.059388214,1.601089233,-0.993806641,3.715468407,0.127650452,1.59818689,-1.112132446,4.033008099,-0.0090868,1.587131348,-1.033090942,3.483366489,0.003341428,1.582955566,-1.121903931,3.751141071
16,-0.018634212,1.588860107,-1.02032251,3.675448656,0.058833092,1.600925903,-0.994711182,3.714937925,0.126961609,1.598161499,-1.112432373,4.032468319,-0.008035002,1.58727478,-1.034188965,3.483368397,0.00357775,1.582981445,-1.122767822,3.750888348
17,-0.018829039,1.588890869,-1.021048279,3.675174952,0.058251274,1.600618896,-0.995469238,3.714416504,0.125766167,1.598276611,-1.112952881,4.942489147,-0.007460941,1.587440063,-1.034935303,3.483412743,0.003770953,1.58292981,-1.123325073,3.750737667
18,-0.019126936,1.588777832,-1.021947876,3.674777269,0.057933289,1.600416626,-0.995977234,3.714087248,0.124751793,1.598345703,-1.113454346,4.94097805,-0.00652527,1.587703125,-1.036098755,3.483478308,0.003973794,1.582847656,-1.124240112,3.750491142
19,-0.019453907,1.588552246,-1.022840454,3.674330711,0.057466274,1.600279297,-0.996801086,3.71362257,0.124153435,1.598304932,-1.113746094,4.030220509,-0.005517274,1.587835571,-1.037162964,3.483492851,0.004146015,1.582650391,-1.12525354,3.75017333
20,-0.019655441,1.588478149,-1.023429688,3.642040491,0.056986866,1.600072144,-0.997532349,3.713160038,0.123229759,1.598307007,-1.114222534,4.029411793,-0.004846612,1.587783569,-1.037794678,3.483426571,0.00440053,1.582413574,-1.125761108,3.750026464
21,-0.019971563,1.588276001,-1.02432373,3.673658371,0.056628513,1.599845703,-0.99793219,3.712841749,0.122726486,1.598263306,-1.114505615,4.028968334,-0.003913779,1.587997925,-1.038911987,3.483475208,0.004681844,1.582005249,-1.126531372,3.543535471
22,-0.020248669,1.588082153,-1.025169556,3.673272133,0.056110378,1.599635742,-0.998583069,3.712389469,0.12169503,1.598291504,-1.114850952,4.028144836,-0.00289241,1.58822583,-1.03997583,3.674966812,0.005006264,1.581651367,-1.127405518,3.749526739
23,-0.020425739,1.588052856,-1.025773071,3.673027039,0.055661983,1.599485474,-0.999288635,3.711961031,0.120750832,1.598291626,-1.115195313,4.02738905,-0.002217187,1.588216187,-1.040564697,3.483495951,0.005928034,1.58069104,-1.12949231,3.814305782
24,-0.020726885,1.587889526,-1.0265896,3.672640562,0.055228489,1.599327515,-0.999914978,3.711567879,0.12032618,1.598244873,-1.115414185,4.027025223,-0.001196226,1.588300537,-1.041572388,3.483481169,0.006206559,1.58045105,-1.13001416,3.814094782
25,-0.021002789,1.587663452,-1.02728894,3.672288179,0.05489846,1.599144409,-1.00028125,3.711289406,0.119293098,1.598386353,-1.115759888,4.026174068,-0.000179556,1.588439087,-1.042628906,3.675210476,0.006666632,1.580283936,-1.130888916,4.036104202
26,-0.021224199,1.587646362,-1.027855957,3.672036886,0.054554634,1.598943481,-1.000638855,3.711004019,0.118418869,1.598412964,-1.116102417,4.025447845,0.000446373,1.588450317,-1.043269897,3.483464479,0.007162782,1.58007666,-1.131641968,3.813546896
27,-0.021495291,1.587589111,-1.028594116,3.671708584,0.05381921,1.598750488,-1.001563782,3.710404634,0.118043831,1.598253052,-1.116286743,4.02515173,0.001544488,1.588535034,-1.044310425,3.48345685,0.00755292,1.579825684,-1.132124878,3.813373566
28,-0.021790792,1.587444336,-1.029223999,3.671399832,0.053547405,1.598598389,-1.001878845,3.710168839,0.117087021,1.598329834,-1.116678589,4.024352551,0.002593313,1.588678711,-1.045375122,3.483482838,0.008221292,1.579634399,-1.132903809,3.813120127
